chr	start	stop	CF	ApcMin_Adenom_MeDIP10.2.bam.counts	ApcMin_Adenom_MeDIP2.1.bam.counts	ApcMin_Adenom_MeDIP4.1.bam.counts	ApcMin_Adenom_MeDIP4.2.bam.counts	ApcMin_Adenom_MeDIP9.3.bam.counts	B6_MeDIP10.1.bam.counts	B6_MeDIP16.8.bam.counts	B6_MeDIP4.4.bam.counts	B6_MeDIP4.5.bam.counts	ApcMin_Normal_MeDIP4.3.bam.counts	ApcMin_Normal_MeDIP9.2.bam.counts	ApcMin_Normal_MeDIP9.4.bam.counts	ApcMin_Adenom_MeDIP10.2.bam.rpkm	ApcMin_Adenom_MeDIP2.1.bam.rpkm	ApcMin_Adenom_MeDIP4.1.bam.rpkm	ApcMin_Adenom_MeDIP4.2.bam.rpkm	ApcMin_Adenom_MeDIP9.3.bam.rpkm	B6_MeDIP10.1.bam.rpkm	B6_MeDIP16.8.bam.rpkm	B6_MeDIP4.4.bam.rpkm	B6_MeDIP4.5.bam.rpkm	ApcMin_Normal_MeDIP4.3.bam.rpkm	ApcMin_Normal_MeDIP9.2.bam.rpkm	ApcMin_Normal_MeDIP9.4.bam.rpkm	ApcMin_Adenom_MeDIP10.2.bam.rms	ApcMin_Adenom_MeDIP2.1.bam.rms	ApcMin_Adenom_MeDIP4.1.bam.rms	ApcMin_Adenom_MeDIP4.2.bam.rms	ApcMin_Adenom_MeDIP9.3.bam.rms	B6_MeDIP10.1.bam.rms	B6_MeDIP16.8.bam.rms	B6_MeDIP4.4.bam.rms	B6_MeDIP4.5.bam.rms	ApcMin_Normal_MeDIP4.3.bam.rms	ApcMin_Normal_MeDIP9.2.bam.rms	ApcMin_Normal_MeDIP9.4.bam.rms	ApcMin_Adenom_MeDIP10.2.bam.prob	ApcMin_Adenom_MeDIP2.1.bam.prob	ApcMin_Adenom_MeDIP4.1.bam.prob	ApcMin_Adenom_MeDIP4.2.bam.prob	ApcMin_Adenom_MeDIP9.3.bam.prob	B6_MeDIP10.1.bam.prob	B6_MeDIP16.8.bam.prob	B6_MeDIP4.4.bam.prob	B6_MeDIP4.5.bam.prob	ApcMin_Normal_MeDIP4.3.bam.prob	ApcMin_Normal_MeDIP9.2.bam.prob	ApcMin_Normal_MeDIP9.4.bam.prob	MSets1.counts.mean	MSets1.rpkm.mean	MSets1.rms.mean	MSets1.prob.mean	MSets2.counts.mean	MSets2.rpkm.mean	MSets2.rms.mean	MSets2.prob.mean	edgeR.logFC	edgeR.logCPM	edgeR.p.value	edgeR.adj.p.value
chr10	79965751	79966000	12	13	15	20	30	27	2	2	3	3	1	2	0	2.52310166440283	4.39899694071758	3.99455442368192	7.09958433117005	6.02053202103574	0.408038189110195	0.402102816785521	0.657795778968339	0.578143292815124	0.227677073994423	0.315966148650698	0	0.111314938801466	0.286507000052686	0.188701017607776	0.406709713207258	0.327614515088228	0.0174754027588601	0.0236594013173511	0.0336512090354243	0.0255339587523908	0.0122607675216813	0.0119790738195175	0	0.0204094405257764	0.531888351007922	0.456408200854856	0.997856343044842	0.978164338398426	2.14885946814292e-08	6.75450890352813e-06	4.72000360818292e-06	3.25046387028571e-07	1.68625437280134e-07	1.3156273848125e-09	1.49954382244744e-10	21	4.80735387620162	0.264169436951483	0.596945334766364	1.85714285714286	0.3699604714749	0.0177942590293179	1.71301978749546e-06	3.62682994949719	-0.667133762929589	5.19601893379669e-21	3.70249967275516e-14
chr10	79976751	79977000	12	28	28	29	27	33	7	3	12	10	6	6	16	5.43437281563686	8.21146095600614	5.79210391433878	6.38962589805305	7.35842802571035	1.42813366188568	0.603154225178281	2.63118311587336	1.92714430938375	1.36606244396654	0.947898445952094	2.96665851299116	0.239755252803159	0.534813066765014	0.273616475531275	0.366038741886532	0.40041774066339	0.0611639096560104	0.0354891019760267	0.134604836141697	0.0851131958413028	0.073564605130088	0.0359372214585524	0.131148011185456	0.887147812770346	0.998786121351418	0.959280295570167	0.987860331305881	0.999300217904679	7.58708905155281e-05	4.07801923243412e-05	0.047746058859047	0.0024419725722834	0.000702796031051944	2.09560142472309e-06	0.0941610839566208	29	6.63719832194904	0.362928255529874	0.966474955780498	8.57142857142857	1.69574781646155	0.079574411627019	0.020738665443324	1.95211157632413	0.020612036186449	1.01983909122523e-15	7.26701336087175e-09
chr10	98728751	98729000	8	13	7	15	12	14	62	26	39	69	41	40	43	2.52310166440283	2.05286523900154	2.99591581776144	2.83983373246802	3.12175734424075	12.6491838624161	5.22733661821177	8.55134512658841	13.2972957347479	9.33476003377134	6.31932297301396	7.97289475366374	0.158406030164212	0.19722159475537	0.201465422905945	0.230126094172758	0.241831024234039	0.801044051176427	0.447846697416128	0.641311206537463	0.835844918341494	0.736946013214106	0.352201333043083	0.50186543158262	0.280405009142061	0.185618796492698	0.581340216931467	0.537103184411491	0.684404435472207	1	0.999914022732684	0.999999997085303	1	0.999999999934967	0.999997865857743	0.999999994898431	12.2	2.70669475957492	0.205810033246465	0.453774328489985	45.7142857142857	9.05030558605902	0.616722807330189	0.999987411501304	-1.71056263744544	0.786524649225116	5.46568075575981e-10	0.00389465116802376
chr10	107765001	107765250	6	9	12	14	8	12	33	30	27	38	20	45	26	1.74676269074042	3.51919755257406	2.79618809657734	1.89322248831201	2.67579200934922	6.73263012031822	6.03154225178281	5.92016201071505	7.32314837565824	4.55354147988846	7.10923834464071	4.82082008361064	0.149573286402664	0.456602026418378	0.258181832485463	0.208907133385996	0.283309435702037	0.578270364277714	0.627212217570986	0.595864954260347	0.634663999258254	0.48288015753063	0.512247557595555	0.415333553552014	0.271625165015765	0.949270273752676	0.866101777192907	0.447445931529561	0.841059424533342	0.999999921991601	0.999999965724953	0.999998001465499	0.999999999822417	0.999214841216405	0.999999999991482	0.999921387031445	11	2.52623256751061	0.271314742878908	0.67510051440485	31.2857142857143	6.07015466665916	0.549496114863643	0.9998763024634	-1.28871500483548	0.338669731245776	2.71592196068816e-09	0.0193527011714117
chr10	120352251	120352500	10	15	14	13	5	10	36	29	45	34	32	47	24	2.91127115123403	4.10573047800307	2.59646037539325	1.18326405519501	2.22982667445768	7.34468740398351	5.83049084339005	9.86693668452509	6.55229065190474	7.28566636782153	7.42520449329141	4.44998776948674	0.167021663753754	0.32294772289564	0.157561692968027	0.087201733304247	0.155692480232996	0.380895780410168	0.408663929723872	0.608313723360147	0.371002251854369	0.472849903860254	0.338549993481818	0.253738135747727	0.333472211092289	0.704046733106001	0.237293896922172	0.00737995939188363	0.155308549928379	0.999783536754447	0.999814001410204	0.999999998854281	0.999824331632619	0.999933941556964	0.999998987006978	0.945777445601965	11.4	2.60531054685661	0.178085058630933	0.287500270088145	35.2857142857143	6.96503774491472	0.404859102634051	0.992161748973923	-1.41717267380466	0.484033974552179	7.25183093089197e-09	0.0516739873172176
chr10	120352501	120352750	4	12	11	11	4	9	29	24	37	30	30	35	22	2.32901692098723	3.22593108985956	2.19700493302505	0.946611244156007	2.00684400701191	5.91655374209783	4.82523380142625	8.11281460727619	5.78143292815124	6.83031221983269	5.52940760138722	4.07915545536284	0.385142218183524	0.786141885731163	0.382748115552215	0.194133607959591	0.398264809215825	0.993645574905674	0.829364829897076	1.51033912038226	0.954426816800465	1.34334901706228	0.718931706477454	0.663681358075277	0.990628616259704	0.998866684484752	0.985155530798333	0.462499486898859	0.966736582988443	0.999999999997875	0.999999996758951	1	0.999999999999375	0.999999999999993	0.999999999999878	0.999999847661983	9.4	2.14108163900795	0.429286127328464	0.880777380286018	29.5714285714286	5.86784433650489	1.00196263194293	0.999999977774008	-1.44137579456558	0.249848016508699	3.63441645567533e-09	0.0258975687141336
chr11	70315751	70316000	2	8	3	7	5	3	14	20	22	18	18	19	20	1.55267794732482	0.879799388143516	1.39809404828867	1.18326405519501	0.668948002337304	2.85626732377137	4.02102816785521	4.82383571243449	3.46885975689075	4.09818733189961	3.00167841218163	3.70832314123895	0.663469766895502	0.533099052230131	0.579415715967199	0.555421090239916	0.312267230980807	1.3027383303944	1.44215402455431	2.10726457246412	1.3643041861416	1.88008180530079	0.921926714862672	1.46811265954667	0.999276060399076	0.91409540053158	0.996553244424649	0.978257587899376	0.830589984440023	0.999999987152615	0.999999999996902	0.999999999999999	0.999999999962886	0.999999999997195	0.99999999966446	0.999999999999501	5.2	1.13655668825786	0.528734571262711	0.943754455538941	18.7142857142857	3.71116854946743	1.49808318475208	0.999999998110508	-1.62062413543945	-0.370466180340261	7.05076930113795e-09	0.0502412931183457
chr11	70316001	70316250	5	21	15	14	13	12	31	40	41	38	37	52	50	4.07577961172765	4.39899694071758	2.79618809657734	3.07648654350702	2.67579200934922	6.32459193120803	8.04205633571041	8.98987564590064	7.32314837565824	8.42405173779365	8.21511986491815	9.27080785309738	0.465183467410315	0.751288970584676	0.341447014976588	0.446389992006572	0.373794101935341	0.726803298431326	1.03522582522445	1.18561671219124	0.842952496671491	1.17275070064081	0.763489543466625	1.055579276803	0.999878890741641	0.999606693379714	0.979306735416704	0.9886523854313	0.968583813294411	0.999999999000674	1	1	0.999999999999956	0.999999999999999	1	1	15	3.40464864037576	0.475620709382698	0.987205703652754	41.2857142857143	8.0842359634695	0.968916836204134	0.999999999857233	-1.24698565654483	0.722237120106431	1.59967650953892e-12	1.13987301211665e-05
chr11	86404251	86404500	7	3	2	10	5	2	22	19	20	20	19	27	13	0.582254230246807	0.58653292542901	1.99727721184096	1.18326405519501	0.445965334891536	4.48842008021215	3.81997675946245	4.38530519312226	3.85428861876749	4.32586440589404	4.26554300678443	2.41041004180532	0.0413147291031812	0.063413564247976	0.152476245666221	0.108710046056131	0.0392636416786068	0.319891835341985	0.35052855836389	0.36913911630387	0.275407468820382	0.383629662204878	0.261797712094797	0.172043453748446	0.000440094723266893	0.00509968034555386	0.243283085265927	0.040189714121171	0.000897225423268977	0.982907689609869	0.991537677984629	0.989520114086224	0.952238451202244	0.988147776176195	0.994806858851173	0.463338031938084	4.4	0.959058751520664	0.0810356453504232	0.0579819599758375	20	3.93568687229259	0.304633972411178	0.908928085692631	-1.95178511774821	-0.338213986476888	6.75830811464089e-11	0.000481573179421665
chr11	102941501	102941750	23	32	18	18	13	26	4	2	6	2	4	4	8	6.21071178929927	5.27879632886109	3.59509898131372	3.07648654350702	5.79754935358997	0.81607637822039	0.402102816785521	1.31559155793668	0.385428861876749	0.910708295977692	0.631932297301396	1.48332925649558	0.140964213028019	0.176683406510913	0.0877113926545015	0.0914434617921953	0.163144457024924	0.0178511255758627	0.0125653238904944	0.0347601307699296	0.00878428932196297	0.0253268557444349	0.0124348973977089	0.0338387606487019	0.0358627850476184	0.0136456873885659	4.56056500497404e-05	4.41460034061869e-05	0.0595447712749394	2.77555756156289e-15	6.89559520594685e-12	1.76368697424323e-10	1.11022302462516e-16	1.88866700057133e-11	0	3.77272657559047e-11	21.4	4.79172859931422	0.131989386202111	0.0218285990729159	4.28571428571429	0.84930992351343	0.0207944833355851	3.42687307102502e-11	2.48508639385208	-0.498421898894987	1.32053715294661e-15	9.40968160228258e-09
chr11	102941751	102942000	22	29	24	18	17	31	1	3	3	3	2	3	5	5.62845755905247	7.03839510514812	3.59509898131372	4.02309778766303	6.91246269081881	0.204019094555098	0.603154225178281	0.657795778968339	0.578143292815124	0.455354147988846	0.473949222976047	0.927080785309737	0.133648085123273	0.246469572230174	0.0917442789159741	0.125049639503932	0.203449261635056	0.00467051305683265	0.0196872119175974	0.0181791606345966	0.0137828339601356	0.0132457335813159	0.00975260496702535	0.0221225381471941	0.0212749144377616	0.227785680925632	0.000127051727750183	0.0025414573716096	0.344172989873443	0	2.62022958885666e-10	1.65711888655551e-12	7.99360577730113e-15	7.35966843024016e-13	0	7.69273533762771e-13	23.8	5.43950242479923	0.160072167481682	0.119180418867239	2.85714285714286	0.557070935398782	0.0144915137520996	3.78847588221122e-11	3.21396127650532	-0.469956049486394	6.06839458166511e-24	4.32412376456582e-17
chr11	102942001	102942250	5	8	15	14	13	20	0	1	1	5	0	1	2	1.55267794732482	4.39899694071758	2.79618809657734	3.07648654350702	4.45965334891536	0	0.20105140839276	0.219265259656113	0.963572154691874	0	0.157983074325349	0.370832314123895	0.177212749489644	0.751288970584676	0.341447014976588	0.446389992006572	0.622990169892235	0	0.0258806456306111	0.0289174807851522	0.110914802193617	0	0.014682491220512	0.0422231710721199	0.487444345942687	0.999606693379714	0.979306735416704	0.9886523854313	0.999980004290803	0.000166264495022883	0.00370803746743709	0.0043711560928763	0.13602731282327	0.000759267480102688	0.000249696855370796	0.00741537439619744	14	3.25680057540842	0.467865779389943	0.890998032892242	1.42857142857143	0.273243458741427	0.0318026558431446	0.0218138728014681	3.40391503383257	-1.1258417245781	1.1520643865672e-14	8.2092041399494e-08
chr11	115179251	115179500	10	17	6	16	13	15	0	1	0	1	2	1	1	3.29944063806524	1.75959877628703	3.19564353894553	3.07648654350702	3.34474001168652	0	0.20105140839276	0	0.192714430938375	0.455354147988846	0.157983074325349	0.185416157061948	0.189291218920921	0.138406166955274	0.193922083652956	0.226724506591042	0.233538720349493	0	0.0140918596456507	0	0.0109118309368932	0.0295531189912659	0.00720319135067697	0.010572422322822	0.522646610908506	0.0305822114256479	0.518548131293945	0.510712437773272	0.637180496615852	4.22321400073145e-09	9.71834568752605e-06	9.02985157757996e-08	3.98876124352299e-07	2.74843880618825e-05	6.84448420162909e-09	4.48252047924314e-07	13.4	2.93518190169827	0.196376539293937	0.443933977603444	0.857142857142857	0.170359888386754	0.0103332033210441	5.4501754479519e-06	3.97884158859364	-1.23875246760212	6.4673867817691e-21	4.60843152193526e-14
chr11	115179501	115179750	15	60	22	42	37	43	5	1	4	4	7	9	7	11.6450846049361	6.45186217971911	8.38856428973202	8.75615400844306	9.58825470016803	1.02009547277549	0.20105140839276	0.877061038624453	0.770857723753499	1.59373951796096	1.42184766892814	1.29791309943363	0.408590298273988	0.3340375951549	0.315669151968429	0.40035628332008	0.415855126470329	0.0346391424675234	0.00953397459538145	0.0357423286721552	0.0271109181700261	0.0683658656410663	0.0430305955953531	0.0456907581986101	0.999999915728935	0.771330757187962	0.997941899132113	0.998902120877963	0.999932730823042	3.58141872824902e-08	1.5339101877565e-08	3.94320502472567e-07	1.41185476643102e-08	7.79277669130662e-05	7.82840054669443e-07	1.78517315363447e-06	40.8	8.96598395659967	0.374901691037545	0.953621484750003	5.28571428571429	1.02608084712413	0.0377305119057308	1.15650532086667e-05	3.11246764989539	0.226464961535716	7.0530021629662e-34	5.02572037035336e-27
chr11	115179751	115180000	19	89	42	60	59	67	9	3	8	9	8	11	8	17.2735421639886	12.3171914340092	11.9836632710457	13.9625158513011	14.9398387188665	1.83617185099588	0.603154225178281	1.75412207724891	1.73442987844537	1.82141659195538	1.73781381757884	1.48332925649558	0.476121266736508	0.500781011638289	0.354747058241509	0.503022334154465	0.509952913098565	0.0488571656235304	0.0227224312413678	0.056234336244246	0.0479716982899603	0.0614615405017122	0.0414446192902877	0.0410657457916901	0.999999999999954	0.999514168472284	0.999983945341309	0.999999922965328	0.999999999271321	2.55716476882384e-08	1.03657764594089e-08	8.37283386512233e-07	7.60741829530787e-08	2.68309132911426e-06	1.45843768173393e-08	1.88002894363493e-08	63.4	14.0953502878422	0.468924916773867	0.999899607210039	8	1.56720538541403	0.0456796481403992	5.23681569854416e-07	3.16616902470497	0.825327347566525	7.59035531221711e-55	5.40861925594339e-48
chr11	115180001	115180250	25	92	47	68	71	70	17	9	15	19	11	18	10	17.8557963942354	13.7835237475817	13.5814850405185	16.8023495837691	15.6087867212038	3.46832460743666	1.80946267553484	3.2889788948417	3.66157418782912	2.50444781393865	2.84369533785628	1.85416157061947	0.372396705130809	0.423877042636321	0.304577015259319	0.459246668617886	0.403784949241634	0.069669835729043	0.052101955261863	0.0798779872831736	0.0767015131063803	0.0640199908503236	0.0514571208141078	0.0388775075855614	0.999999994626839	0.993505367684079	0.999579890289507	0.999999848820882	0.999997996583698	7.14804719859075e-08	2.23199693727416e-07	2.56559349232077e-06	1.96089193305049e-06	1.1576876490782e-07	5.28320265313909e-09	4.08805211904451e-11	69.6	15.5263882974617	0.392776476177194	0.998616619601001	14.1428571428571	2.77580644115096	0.0618151300900647	7.06036919880962e-07	2.49114534472879	1.06928004815687	7.71700063010743e-49	5.49886223889231e-42
chr11	115180251	115180500	10	64	34	52	48	48	19	19	13	19	15	23	12	12.4214235785985	9.97105973229318	10.385841501573	11.3593349298721	10.7031680373969	3.87636279654685	3.81997675946245	2.85044837552947	3.66157418782912	3.41515610991634	3.63361070948303	2.22499388474337	0.71262576534935	0.784301612746554	0.630246771872108	0.837136639720771	0.747323905118379	0.201028328549811	0.267745333267364	0.175735075637376	0.207324787800971	0.221648392434494	0.16567340106557	0.126869067873864	1	0.999999800737774	0.999999999999265	0.99999999999991	0.99999999999939	0.534867578673829	0.912054845244675	0.256965302883028	0.680656133999403	0.526372951405768	0.642896950154558	0.110027284846099	49.2	10.9681655559467	0.742326938961433	0.999999960147268	17.1428571428571	3.35458897478723	0.195146340947064	0.523405863886766	1.72048084584251	0.779572123530057	1.86843970303505e-28	1.33138417646126e-21
chr11	115673251	115673500	5	15	14	24	14	18	3	5	3	8	3	9	13	2.91127115123403	4.10573047800307	4.7934653084183	3.31313935454602	4.01368801402383	0.612057283665293	1.0052570419638	0.657795778968339	1.541715447507	0.683031221983269	1.42184766892814	2.41041004180532	0.332273905293082	0.701203039212364	0.585337739959865	0.480727683699386	0.560691152903011	0.0703358030739993	0.129403228153056	0.0867524423554567	0.177463683509788	0.0950878946465525	0.132142420984608	0.27445061196878	0.982238953066963	0.998892542006497	0.999998241928779	0.995009125405725	0.999828481837601	0.0261679221076468	0.213383195251476	0.0560174048348946	0.497480600217464	0.0727032474300742	0.367118075369975	0.936572119634772	17	3.82745886124505	0.532046704213542	0.995193468849113	6.28571428571429	1.19030206926017	0.137948012098891	0.309920366406615	1.62596214065005	-0.586574543317739	4.35149980437354e-09	0.0310072515265349
chr12	8781751	8782000	2	2	1	2	0	2	14	6	16	17	11	15	11	0.388169486831205	0.293266462714505	0.399455442368192	0	0.445965334891536	2.85626732377137	1.20630845035656	3.50824415449781	3.27614532595237	2.50444781393865	2.36974611488024	2.03957772768142	0.165867441723875	0.17769968407671	0.1655473474192	0	0.208178153987205	1.3027383303944	0.432646207366293	1.53255605270118	1.28850950913373	1.14893888101715	0.727836880154741	0.807461962750667	0.58539704116892	0.508821732706827	0.566332207320988	0.118790845394471	0.638241731743521	0.999999987152615	0.97606600600538	0.999999999575558	0.999999999720567	0.999996745454399	0.999999637669613	0.999986073747403	1.4	0.305371345361088	0.143458525441398	0.483516711666945	12.8571428571429	2.53724813015406	1.03438397478831	0.996578349903648	-2.89687156993007	-0.952993467730223	3.41137654811356e-11	0.000243082650659358
chr12	8782001	8782250	8	6	5	6	4	5	25	15	26	35	12	27	19	1.16450846049361	1.46633231357253	1.19836632710457	0.946611244156007	1.11491333722884	5.10047736387744	3.01577112589141	5.70089675105894	6.74500508284312	2.73212488793308	4.26554300678443	3.522906984177	0.0731104754604053	0.140872567682407	0.0805861691623779	0.0767086980575861	0.0863682229407282	0.323001633538882	0.258373094663151	0.427540804358309	0.423979306405106	0.215691516062665	0.237735899804081	0.221754493024879	0.00419897554216075	0.0531121569420236	0.00828292276888554	0.00598478407715697	0.011389650515615	0.988694693818539	0.867159922323877	0.999344735363037	0.999989587998662	0.50015866717046	0.983302578312838	0.82009573233389	5.2	1.17814633651111	0.0915292266607009	0.0165936979691684	22.7142857142857	4.4403893146522	0.301153821122439	0.879820845331614	-1.89666429726538	-0.170352725573055	1.70161393510299e-09	0.0121251002318248
chr12	56426501	56426750	3	9	10	9	11	10	31	34	30	48	26	34	34	1.74676269074042	2.93266462714505	1.79754949065686	2.60318092142902	2.22982667445768	6.32459193120803	6.83574788535385	6.57795778968339	9.25029268504199	5.919603923855	5.37142452706187	6.30414934010621	0.452050576145433	1.09644239962425	0.47530000930484	0.797674450523074	0.666645768767328	1.69456904500082	1.66421512545507	1.84150467871068	2.32342437807015	1.74855157019619	1.04748718138676	1.56615967472307	0.993518802226837	0.999889267160711	0.994382546241656	0.999845517537595	0.999289091600074	1	1	1	1	0.999999999999999	1	1	9.8	2.26199688088581	0.697622640872984	0.997385044953375	33.8571428571429	6.65482401175862	1.69798737907753	1	-1.57010961189665	0.402032770969359	2.12854574476636e-12	1.51672656005572e-05
chr12	56426751	56427000	6	10	11	10	11	12	35	29	28	46	25	32	34	1.94084743415602	3.22593108985956	1.99727721184096	2.60318092142902	2.67579200934922	7.14066830942842	5.83049084339005	6.13942727037117	8.86486382316524	5.69192684986057	5.05545837841117	6.30414934010621	0.166192540447404	0.41855185755018	0.184415594632473	0.287247308405745	0.283309435702037	0.613317053021818	0.606305143651953	0.61793402664036	0.768277472786307	0.603600196913287	0.364264929845728	0.54312849310648	0.38183277525797	0.908035124167004	0.480295387930296	0.796902113928288	0.841059424533342	0.999999991817938	0.999999888029879	0.999999326315916	0.999999999999996	0.99999341186105	0.999991010423464	0.99999997619107	10.8	2.48860573332695	0.267943347347568	0.68162496516338	32.7142857142857	6.43242640210469	0.588118187995133	0.999997657805616	-1.38237729447223	0.390949227564073	6.12093092410133e-10	0.00436155930765298
chr13	56854501	56854750	30	11	8	4	9	8	1	3	0	2	1	0	1	2.13493217757163	2.34613170171604	0.798910884736383	2.12987529935102	1.78386133956614	0.204019094555098	0.603154225178281	0	0.385428861876749	0.227677073994423	0	0.185416157061948	0.0370184185627099	0.0599738849166981	0.0149050555262575	0.0484671777125225	0.0383990084796462	0.00340321991462626	0.0145163631412789	0	0.0067159341332542	0.0048417508471528	0	0.00323388826778875	6.49480469405717e-14	1.73932879210525e-09	0	1.72980629820074e-10	4.31643609744015e-12	0	1.15463194561016e-14	0	0	0	0	0	8	1.83874228058824	0.0397527090395668	3.83338161213942e-10	1.14285714285714	0.229385058952357	0.00467302232915727	1.64947420801452e-15	2.87767437178053	-1.66915756782121	3.2898299218983e-10	0.00234421667134849
chr13	56854751	56855000	27	12	10	7	13	11	1	2	0	2	0	0	1	2.32901692098723	2.93266462714505	1.39809404828867	3.07648654350702	2.45280934190345	0.204019094555098	0.402102816785521	0	0.385428861876749	0	0	0.185416157061948	0.0449288819145724	0.0834130736402414	0.0290092437530226	0.0778267520982103	0.058713246105636	0.00378873165488984	0.0107348961277205	0	0.00746971620834476	0	0	0.00359685069525541	3.11748404868695e-11	5.89687284557883e-07	1.63757896132211e-13	9.20684417260453e-07	1.63685667242675e-08	0	3.99680288865056e-14	0	0	0	0	0	10.6	2.43781429636628	0.0587782395023365	3.05354321428197e-07	0.857142857142857	0.168138132897045	0.00365574209803007	5.70971841235795e-15	3.64411248319935	-1.45845140450871	4.60384409655374e-16	3.28053678750759e-09
chr13	56855001	56855250	17	33	14	36	28	30	17	9	13	17	11	16	12	6.40479653271488	4.10573047800307	7.19019796262745	6.62627870909205	6.68948002337304	3.46832460743666	1.80946267553484	2.85044837552947	3.27614532595237	2.50444781393865	2.52772918920559	2.22499388474337	0.197738866380321	0.187003466353418	0.238264410754103	0.267037088405903	0.255551783773349	0.103483178277992	0.0759762393023502	0.10229214519692	0.101446310381763	0.0946020999714942	0.0674297555273096	0.0689628594437504	0.588282888709756	0.0485887225823541	0.87355689866349	0.775020693718497	0.803748620907507	0.00128215366477957	0.000478932893648421	0.00138684485982843	0.00239040699238835	0.000587858526408525	6.45456384644749e-05	4.01158281548852e-05	28.2	6.2032967411621	0.229119123133419	0.617839564916321	13.5714285714286	2.66593598176299	0.0877417983002257	0.000890122629096094	1.24867853767831	0.180246013309461	2.06146016867993e-09	0.0146892374665736
chr13	74258501	74258750	14	4	5	6	5	9	0	1	0	1	0	0	0	0.776338973662409	1.46633231357253	1.19836632710457	1.18326405519501	2.00684400701191	0	0.20105140839276	0	0.192714430938375	0	0	0	0.0292341748266136	0.0814878853137498	0.0483755023441315	0.0580050778833088	0.0933555985486308	0	0.010193365011799	0	0.00727141115653937	0	0	0	7.09850267455181e-08	0.000325319320546469	7.27755466622959e-06	5.29481189213143e-05	0.00204834146276189	1.24000809620384e-12	5.63055926328104e-08	1.16307630193546e-10	8.49690318105445e-11	3.64996588508859e-10	4.11892742135933e-14	3.16813242307035e-12	5.8	1.32622913530929	0.0620916477832869	0.00048679148838453	0.285714285714286	0.0562522627615907	0.00249496802404834	8.12518788758812e-09	4.02974688283179	-2.06206846020819	6.241345313827e-10	0.00444736235114354
chr13	74258751	74259000	22	8	12	13	13	23	0	2	0	1	0	0	0	1.55267794732482	3.51919755257406	2.59646037539325	3.07648654350702	5.12860135125267	0	0.402102816785521	0	0.192714430938375	0	0	0	0.0368684372753858	0.123234786115087	0.0662597569948702	0.0956261949147716	0.150946226374397	0	0.0131248079450649	0	0.00459427798671186	0	0	0	1.54425472409514e-10	0.000404612577528995	1.16362347435395e-06	0.000110288132835201	0.030492380722379	0	2.47956100096758e-11	2.22044604925031e-16	0	1.22124532708767e-15	0	0	13.8	3.17468475401036	0.0945870803349022	0.00620168904212861	0.428571428571429	0.0849738925319851	0.00253129799025383	3.54243618565826e-12	4.85465420610591	-1.24055296447293	1.80971038923256e-19	1.28953574059038e-12
chr13	74259001	74259250	9	8	12	12	16	21	3	4	2	3	1	4	3	1.55267794732482	3.51919755257406	2.39673265420915	3.78644497662403	4.68263601636113	0.612057283665293	0.804205633571041	0.438530519312226	0.578143292815124	0.227677073994423	0.631932297301396	0.556248471185843	0.0897436760491111	0.310619598794415	0.146994055388543	0.281662607993032	0.330715367238384	0.0358497663809634	0.0672194808826162	0.0304102039117601	0.0331383792987575	0.0165918149829012	0.0332709023570048	0.032011873157367	0.0106018665481217	0.652147284623497	0.173717974053884	0.802051965025204	0.96800009252836	3.82300308453543e-05	0.00779447708657743	6.51994170312031e-05	2.79692671965037e-05	1.61612793601051e-05	3.81486703341372e-05	2.96596021457374e-05	13.8	3.18753782941864	0.231947061092697	0.521303836555813	2.85714285714286	0.549827795977907	0.0354989172816243	0.00114426362192721	2.44125292500498	-1.01137426978102	3.18835093658995e-11	0.000227190632862594
chr13	109006251	109006500	6	26	12	28	13	25	44	41	36	44	40	58	49	5.04620332880566	3.51919755257406	5.59237619315468	3.07648654350702	5.5745666861442	8.97684016042429	8.24310774410317	7.89354934762007	8.47943496128849	9.10708295977692	9.16301831087025	9.08539169603543	0.432100605163251	0.456602026418378	0.516363664970925	0.339474091752244	0.590227991045911	0.771027152370285	0.857190030680347	0.794486605680463	0.734874104404294	0.96576031506126	0.660230185345382	0.782744004771104	0.999913295464963	0.949270273752676	0.999996493258489	0.922956546507235	0.999993233010357	0.999999999999908	0.999999999999988	0.99999999996263	0.999999999999932	0.999999999999972	1	1	20.8	4.56176606083713	0.466953675870142	0.974425968398744	44.5714285714286	8.70691788287409	0.795187485473305	0.999999999994633	-0.88872574526661	0.900945310759571	1.18093631103527e-08	0.0841493528191952
chr14	22804001	22804250	16	57	19	35	29	53	5	7	11	13	8	1	13	11.0628303746893	5.5720627915756	6.99047024144335	6.86293152013105	11.8180813746257	1.02009547277549	1.40735985874932	2.41191785621724	2.50528760219887	1.82141659195538	0.157983074325349	2.41041004180532	0.36336614995691	0.270028718310596	0.246354533868833	0.294010253455759	0.480084571335211	0.0324019624316727	0.0626829735496384	0.0920505527067044	0.0825086802795321	0.0731706982081125	0.00447991064028817	0.0794595395730563	0.999994264509754	0.41489919739189	0.906051088477994	0.895640004694645	0.999999788555627	6.46766806777777e-09	0.000143572219813426	0.000692784524344181	0.000328518568381897	8.13325137400955e-05	1.75415237890775e-14	0.000334186971237105	38.6	8.46127526049301	0.330768845385462	0.843316868725982	8.28571428571429	1.67635292828957	0.0609649024841435	0.000225771609314616	2.36253180420943	0.281212619427221	8.24532026953546e-14	5.87532416426545e-07
